Date,Submitter,Ticket ID,Ticket Category,First Response Time Minutes,First Resolution Time Minutes,Full Resolution Time Minutes,Satisfaction Score
6/3/2024,Customer_525,TCK102887,Account,133,736,577,Good
6/3/2024,Customer_578,TCK102669,Technical,179,675,2179,Good
7/3/2024,Customer_442,TCK102252,Technical,177,288,2206,Good
7/3/2024,Customer_763,TCK102344,Service Request,95,769,335,Good
7/3/2024,Customer_526,TCK100907,Billing,121,251,362,Bad
8/3/2024,Customer_188,TCK103868,Technical,187,1267,1366,Good
8/3/2024,Customer_19,TCK103128,General Inquiry,61,1179,3294,Good
8/3/2024,Customer_73,TCK104360,Complaint,164,318,2855,Good
8/3/2024,Customer_797,TCK102909,Service Request,17,633,1069,Good
8/3/2024,Customer_277,TCK103421,Complaint,70,971,979,Good
9/3/2024,Customer_536,TCK103422,Billing,151,1215,4026,Bad
9/3/2024,Customer_556,TCK101357,Account,141,1168,1903,Bad
9/3/2024,Customer_2,TCK104251,Complaint,168,487,2732,Bad
9/3/2024,Customer_192,TCK100807,General Inquiry,144,1160,2155,Good
9/3/2024,Customer_198,TCK104406,General Inquiry,1,173,174,Good
9/3/2024,Customer_490,TCK100465,Billing,40,1363,2195,Bad
9/3/2024,Customer_460,TCK104490,Account,226,608,1231,Good
9/3/2024,Customer_717,TCK100573,Billing,133,969,3093,Bad
9/3/2024,Customer_206,TCK102039,Account,236,551,2879,Bad
9/3/2024,Customer_283,TCK101096,Account,116,924,2777,Good
10/3/2024,Customer_340,TCK102239,Service Request,73,515,762,Good
10/3/2024,Customer_417,TCK100626,Technical,66,447,930,Bad
10/3/2024,Customer_512,TCK102688,General Inquiry,83,247,2691,Good
10/3/2024,Customer_248,TCK102830,Technical,196,578,3018,Good
12/3/2024,Customer_40,TCK102947,Complaint,227,1085,2327,Good
12/3/2024,Customer_71,TCK100003,Complaint,219,1397,1889,Good
12/3/2024,Customer_368,TCK100764,Complaint,208,357,2382,Good
12/3/2024,Customer_530,TCK101768,Billing,9,900,1797,Bad
13/3/2024,Customer_613,TCK100847,General Inquiry,132,572,1968,Bad
13/3/2024,Customer_398,TCK103334,Billing,216,897,937,Good
13/3/2024,Customer_174,TCK104172,Billing,83,987,2596,Bad
13/3/2024,Customer_568,TCK102236,Complaint,151,1057,4248,Good
13/3/2024,Customer_338,TCK104436,Service Request,236,436,3943,Good
13/3/2024,Customer_750,TCK101818,Account,133,1209,285,Bad
13/3/2024,Customer_435,TCK102347,Account,38,1367,994,Bad
13/3/2024,Customer_613,TCK104367,Technical,238,1397,922,Good
13/3/2024,Customer_708,TCK103106,Service Request,81,943,3273,Good
13/3/2024,Customer_21,TCK104388,Billing,58,1179,2879,Good
13/3/2024,Customer_83,TCK101372,Account,69,443,1527,Bad
13/3/2024,Customer_663,TCK104333,Account,208,1235,3529,Good
14/3/2024,Customer_722,TCK100598,General Inquiry,24,82,3090,Good
14/3/2024,Customer_2,TCK102782,Complaint,62,828,351,Good
14/3/2024,Customer_580,TCK103972,Account,63,357,4070,Bad
14/3/2024,Customer_189,TCK103628,Billing,233,210,3997,Good
15/3/2024,Customer_653,TCK101152,Complaint,17,30,257,Good
15/3/2024,Customer_330,TCK101704,Billing,72,121,3855,Good
15/3/2024,Customer_556,TCK103389,Service Request,179,700,95,Good
15/3/2024,Customer_159,TCK103347,Billing,119,449,4005,Bad
15/3/2024,Customer_257,TCK103654,Account,77,219,2452,Good
15/3/2024,Customer_302,TCK100782,Service Request,101,1253,269,Good
15/3/2024,Customer_792,TCK100953,Billing,43,96,114,Good
15/3/2024,Customer_154,TCK103575,Billing,156,811,2122,Good
15/3/2024,Customer_521,TCK103031,Billing,212,892,631,Bad
15/3/2024,Customer_516,TCK102761,Billing,214,1227,1082,Bad
15/3/2024,Customer_451,TCK100528,Service Request,67,912,1056,Good
15/3/2024,Customer_622,TCK101306,Billing,189,937,2139,Good
16/3/2024,Customer_67,TCK104527,Complaint,116,1298,3552,Good
16/3/2024,Customer_9,TCK102731,Billing,130,1385,3766,Bad
16/3/2024,Customer_755,TCK104183,Technical,14,342,2577,Bad
16/3/2024,Customer_355,TCK100457,Technical,191,1290,3950,Bad
16/3/2024,Customer_217,TCK102076,Account,130,961,650,Good
16/3/2024,Customer_383,TCK100564,Technical,196,701,976,Good
16/3/2024,Customer_262,TCK103187,General Inquiry,149,135,3849,Good
17/3/2024,Customer_701,TCK102209,Account,170,1302,4063,Bad
17/3/2024,Customer_52,TCK103414,Account,218,927,1347,Good
18/3/2024,Customer_316,TCK101241,Service Request,156,119,1510,Good
18/3/2024,Customer_225,TCK101025,Service Request,185,326,3309,Good
18/3/2024,Customer_437,TCK104198,Complaint,105,892,3557,Good
18/3/2024,Customer_769,TCK102759,Complaint,203,472,2474,Good
18/3/2024,Customer_278,TCK100845,Complaint,76,1098,881,Good
18/3/2024,Customer_556,TCK100752,General Inquiry,104,615,2404,Good
18/3/2024,Customer_429,TCK100873,Account,75,189,3678,Good
19/3/2024,Customer_595,TCK103833,General Inquiry,235,86,2582,Good
19/3/2024,Customer_554,TCK102373,Complaint,46,923,3751,Bad
19/3/2024,Customer_693,TCK104349,Technical,40,1191,1397,Good
19/3/2024,Customer_682,TCK102504,Billing,41,126,1705,Good
19/3/2024,Customer_250,TCK102914,Complaint,173,1364,2788,Good
19/3/2024,Customer_179,TCK101690,Account,197,28,1508,Good
20/3/2024,Customer_342,TCK100664,Service Request,76,1248,3544,Good
20/3/2024,Customer_535,TCK102412,Account,30,402,1443,Good
21/3/2024,Customer_138,TCK100800,Billing,197,913,1042,Good
21/3/2024,Customer_120,TCK100208,Service Request,54,1307,3990,Bad
21/3/2024,Customer_58,TCK101405,Service Request,229,1405,2775,Good
21/3/2024,Customer_129,TCK104153,Complaint,167,944,3513,Good
21/3/2024,Customer_27,TCK103311,Complaint,184,224,2302,Good
21/3/2024,Customer_185,TCK100064,Account,128,1120,3192,Good
22/3/2024,Customer_19,TCK101629,Technical,194,1274,459,Good
22/3/2024,Customer_523,TCK104018,Technical,28,549,719,Bad
22/3/2024,Customer_237,TCK101261,Billing,148,537,2442,Good
22/3/2024,Customer_794,TCK102847,General Inquiry,127,135,1362,Good
22/3/2024,Customer_711,TCK103503,Complaint,211,474,141,Bad
22/3/2024,Customer_16,TCK104296,Technical,217,28,2483,Bad
23/3/2024,Customer_731,TCK104364,Billing,57,326,3430,Good
23/3/2024,Customer_707,TCK103096,Complaint,222,1116,4053,Good
23/3/2024,Customer_179,TCK103583,Technical,29,1104,2868,Good
23/3/2024,Customer_248,TCK103682,Service Request,96,633,3983,Good
23/3/2024,Customer_538,TCK102404,Billing,186,80,1427,Good
23/3/2024,Customer_460,TCK100749,Complaint,51,233,1535,Bad
24/3/2024,Customer_699,TCK101835,Technical,212,1222,2522,Good
24/3/2024,Customer_321,TCK103300,Service Request,9,815,2781,Bad
24/3/2024,Customer_589,TCK101176,Billing,161,802,2220,Good
24/3/2024,Customer_168,TCK101925,Service Request,83,243,3197,Good
24/3/2024,Customer_731,TCK102153,Account,238,222,346,Good
24/3/2024,Customer_663,TCK101828,Complaint,1,741,2521,Good
24/3/2024,Customer_123,TCK101707,General Inquiry,222,401,2752,Good
24/3/2024,Customer_611,TCK103283,Account,194,922,886,Good
24/3/2024,Customer_294,TCK101717,General Inquiry,29,562,2471,Bad
24/3/2024,Customer_439,TCK102300,General Inquiry,145,901,1475,Good
24/3/2024,Customer_454,TCK104267,Complaint,143,319,3158,Bad
24/3/2024,Customer_167,TCK104054,Technical,15,80,3111,Good
25/3/2024,Customer_361,TCK101254,General Inquiry,59,822,554,Bad
25/3/2024,Customer_232,TCK102089,Billing,202,1372,2245,Good
25/3/2024,Customer_72,TCK104100,Complaint,186,939,3533,Bad
25/3/2024,Customer_693,TCK100751,Technical,1,1353,697,Bad
26/3/2024,Customer_145,TCK100461,Complaint,86,272,2309,Good
26/3/2024,Customer_300,TCK100156,Service Request,137,1182,320,Good
26/3/2024,Customer_279,TCK102893,Technical,203,1316,451,Good
26/3/2024,Customer_432,TCK101794,Technical,13,414,3541,Good
26/3/2024,Customer_386,TCK103968,Account,217,1302,1232,Bad
26/3/2024,Customer_485,TCK102018,Complaint,214,793,665,Good
26/3/2024,Customer_532,TCK100897,Technical,124,1029,3678,Good
26/3/2024,Customer_276,TCK101424,Technical,219,864,3040,Bad
27/3/2024,Customer_527,TCK102510,Account,69,84,1476,Good
27/3/2024,Customer_372,TCK103195,Billing,215,827,2210,Bad
27/3/2024,Customer_4,TCK103409,General Inquiry,6,1072,2161,Good
27/3/2024,Customer_494,TCK102515,Service Request,239,596,4092,Good
27/3/2024,Customer_214,TCK104525,Complaint,77,19,1710,Good
27/3/2024,Customer_127,TCK101846,Service Request,54,216,4251,Bad
27/3/2024,Customer_181,TCK101220,Complaint,120,702,3454,Bad
28/3/2024,Customer_232,TCK101785,Technical,130,483,2511,Good
28/3/2024,Customer_464,TCK102628,Billing,154,481,2357,Good
28/3/2024,Customer_678,TCK103666,Technical,199,1123,629,Good
28/3/2024,Customer_791,TCK104472,Account,151,1079,762,Good
28/3/2024,Customer_604,TCK104155,Billing,24,855,508,Bad
28/3/2024,Customer_193,TCK100012,Service Request,22,1262,3234,Good
28/3/2024,Customer_656,TCK101240,Account,28,1156,4304,Good
29/3/2024,Customer_414,TCK103121,Billing,186,1329,1216,Good
29/3/2024,Customer_112,TCK101413,General Inquiry,54,1284,2237,Good
29/3/2024,Customer_756,TCK104219,Complaint,199,1137,144,Good
29/3/2024,Customer_183,TCK102048,Billing,225,597,1825,Good
29/3/2024,Customer_330,TCK101552,Billing,71,403,760,Bad
29/3/2024,Customer_714,TCK101031,General Inquiry,140,1014,574,Good
30/3/2024,Customer_434,TCK103852,Billing,37,10,558,Good
30/3/2024,Customer_58,TCK100696,Service Request,211,997,961,Good
30/3/2024,Customer_495,TCK101808,Account,218,615,3987,Good
30/3/2024,Customer_327,TCK102137,Complaint,174,542,3516,Good
30/3/2024,Customer_62,TCK103932,Technical,155,1281,837,Good
30/3/2024,Customer_793,TCK100518,General Inquiry,175,292,3495,Good
30/3/2024,Customer_663,TCK100979,General Inquiry,16,1059,3696,Bad
31/3/2024,Customer_615,TCK103466,Technical,102,249,2167,Good
31/3/2024,Customer_44,TCK100632,Technical,197,855,1621,Good
31/3/2024,Customer_450,TCK104017,General Inquiry,167,1267,3047,Good
1/4/2024,Customer_487,TCK101795,Account,71,986,4305,Good
1/4/2024,Customer_64,TCK100396,Billing,48,1148,2385,Good
1/4/2024,Customer_194,TCK100057,Billing,111,222,2301,Good
1/4/2024,Customer_677,TCK104459,Technical,163,973,3349,Good
1/4/2024,Customer_129,TCK102435,Account,176,45,2735,Good
1/4/2024,Customer_644,TCK101602,Billing,213,1028,1428,Good
1/4/2024,Customer_759,TCK102379,Complaint,161,214,1029,Good
2/4/2024,Customer_108,TCK100826,Complaint,131,1223,3417,Bad
2/4/2024,Customer_9,TCK103910,Complaint,228,1265,1501,Bad
2/4/2024,Customer_237,TCK103210,Service Request,135,158,3333,Bad
2/4/2024,Customer_687,TCK104594,General Inquiry,34,25,1789,Good
2/4/2024,Customer_627,TCK101872,Account,61,587,2635,Good
2/4/2024,Customer_798,TCK103967,Complaint,113,137,601,Good
3/4/2024,Customer_106,TCK100467,Billing,47,228,1206,Good
4/4/2024,Customer_585,TCK100817,Service Request,229,1252,3562,Bad
4/4/2024,Customer_431,TCK102360,Technical,194,1136,67,Good
4/4/2024,Customer_651,TCK101003,Account,65,1383,3155,Bad
4/4/2024,Customer_333,TCK101092,General Inquiry,80,664,986,Good
4/4/2024,Customer_231,TCK104221,Technical,211,309,2167,Bad
4/4/2024,Customer_183,TCK100763,Billing,86,1148,1424,Good
5/4/2024,Customer_182,TCK101239,Billing,166,1065,2918,Good
5/4/2024,Customer_311,TCK103661,General Inquiry,239,800,3709,Good
5/4/2024,Customer_31,TCK100444,Account,231,1435,1190,Good
5/4/2024,Customer_54,TCK100144,Billing,140,178,2458,Good
5/4/2024,Customer_722,TCK104158,Billing,26,119,249,Good
5/4/2024,Customer_185,TCK100541,Billing,40,626,1473,Good
6/4/2024,Customer_617,TCK104248,General Inquiry,36,1005,3975,Good
6/4/2024,Customer_204,TCK102926,Complaint,226,796,2239,Bad
6/4/2024,Customer_670,TCK102496,Complaint,200,169,4016,Bad
6/4/2024,Customer_371,TCK104513,Complaint,11,1074,1675,Good
6/4/2024,Customer_503,TCK101068,Account,166,414,2006,Good
7/4/2024,Customer_601,TCK102888,Technical,203,690,388,Good
7/4/2024,Customer_172,TCK104305,Billing,191,294,2964,Good
7/4/2024,Customer_556,TCK101352,General Inquiry,72,133,2747,Good
7/4/2024,Customer_364,TCK100788,General Inquiry,100,148,3224,Bad
7/4/2024,Customer_137,TCK101448,Billing,162,707,1584,Bad
8/4/2024,Customer_246,TCK101540,Technical,127,751,789,Bad
8/4/2024,Customer_184,TCK100347,Account,163,168,3887,Bad
8/4/2024,Customer_247,TCK100539,Complaint,22,1352,2410,Good
8/4/2024,Customer_65,TCK102405,Technical,185,887,3852,Bad
8/4/2024,Customer_630,TCK100735,General Inquiry,35,823,3811,Good
8/4/2024,Customer_488,TCK104039,Account,79,1204,61,Good
8/4/2024,Customer_758,TCK100296,General Inquiry,31,639,3399,Bad
8/4/2024,Customer_150,TCK100355,Account,53,1013,2232,Good
8/4/2024,Customer_171,TCK103453,Account,157,486,2986,Good
8/4/2024,Customer_571,TCK100124,Service Request,178,1293,3700,Bad
8/4/2024,Customer_337,TCK100574,Complaint,79,174,3158,Good
8/4/2024,Customer_19,TCK100276,Service Request,44,466,3936,Bad
8/4/2024,Customer_727,TCK101698,Complaint,213,1235,1896,Bad
9/4/2024,Customer_789,TCK104339,Complaint,204,69,471,Good
9/4/2024,Customer_574,TCK100014,Account,7,810,228,Bad
9/4/2024,Customer_679,TCK100481,Service Request,94,108,2476,Good
9/4/2024,Customer_794,TCK104190,Account,127,210,2440,Bad
9/4/2024,Customer_537,TCK103733,Service Request,87,219,3511,Good
9/4/2024,Customer_660,TCK101908,Billing,188,903,1100,Good
9/4/2024,Customer_389,TCK103726,Account,234,991,1452,Good
10/4/2024,Customer_574,TCK102511,Service Request,162,835,3646,Good
10/4/2024,Customer_452,TCK102418,Billing,173,1228,2450,Bad
10/4/2024,Customer_78,TCK102690,Service Request,44,115,1095,Good
10/4/2024,Customer_365,TCK103700,Billing,66,790,3497,Good
10/4/2024,Customer_159,TCK103711,Service Request,135,368,2068,Good
10/4/2024,Customer_146,TCK102329,Complaint,219,926,3747,Good
11/4/2024,Customer_72,TCK101390,General Inquiry,46,1303,1751,Good
11/4/2024,Customer_375,TCK102057,Billing,23,1294,499,Bad
11/4/2024,Customer_101,TCK103874,Complaint,58,219,3967,Good
11/4/2024,Customer_651,TCK104149,Technical,179,228,783,Bad
11/4/2024,Customer_524,TCK102985,Technical,41,422,1712,Bad
11/4/2024,Customer_56,TCK101780,Service Request,44,825,495,Good
11/4/2024,Customer_467,TCK102085,Billing,103,973,1014,Good
11/4/2024,Customer_105,TCK103766,Service Request,3,558,2582,Good
11/4/2024,Customer_543,TCK103491,Service Request,239,1332,3324,Bad
11/4/2024,Customer_14,TCK102228,Service Request,23,105,2297,Good
12/4/2024,Customer_429,TCK103262,Account,225,1078,493,Good
12/4/2024,Customer_370,TCK101805,Service Request,191,1035,3171,Good
12/4/2024,Customer_192,TCK100420,General Inquiry,92,1415,2807,Good
12/4/2024,Customer_789,TCK100784,Billing,85,178,1974,Good
13/4/2024,Customer_29,TCK104157,General Inquiry,55,886,4197,Good
13/4/2024,Customer_82,TCK102291,Technical,104,1325,1664,Good
13/4/2024,Customer_490,TCK101048,Account,233,694,835,Good
13/4/2024,Customer_191,TCK100290,Complaint,91,13,132,Bad
13/4/2024,Customer_140,TCK102659,Billing,137,1232,1523,Good
13/4/2024,Customer_187,TCK103568,Billing,17,413,4170,Bad
13/4/2024,Customer_474,TCK103454,Billing,45,1409,3778,Good
13/4/2024,Customer_761,TCK103786,Account,18,414,394,Good
13/4/2024,Customer_73,TCK100376,Technical,82,888,2574,Good
13/4/2024,Customer_143,TCK102951,Billing,120,1247,3366,Good
13/4/2024,Customer_728,TCK103839,Service Request,38,144,2375,Good
14/4/2024,Customer_1,TCK102485,Service Request,182,460,2864,Good
14/4/2024,Customer_510,TCK100734,Account,152,528,369,Bad
14/4/2024,Customer_626,TCK104029,Billing,55,304,2321,Bad
14/4/2024,Customer_252,TCK103289,Account,172,615,2799,Bad
15/4/2024,Customer_420,TCK100428,Complaint,57,467,892,Good
15/4/2024,Customer_439,TCK101812,Service Request,220,156,641,Good
15/4/2024,Customer_400,TCK101120,Billing,77,1204,2883,Good
15/4/2024,Customer_685,TCK100070,Technical,188,464,4271,Good
15/4/2024,Customer_328,TCK102130,Account,136,1414,3700,Good
15/4/2024,Customer_552,TCK100798,Complaint,200,1321,1514,Good
16/4/2024,Customer_439,TCK101957,Technical,193,53,3438,Good
16/4/2024,Customer_17,TCK100002,General Inquiry,27,735,539,Good
16/4/2024,Customer_200,TCK103328,Service Request,142,331,1017,Good
16/4/2024,Customer_93,TCK101529,Complaint,21,835,514,Good
16/4/2024,Customer_405,TCK100855,Complaint,204,462,511,Bad
17/4/2024,Customer_427,TCK101464,General Inquiry,182,1107,1448,Good
17/4/2024,Customer_790,TCK101386,Account,95,266,1749,Bad
17/4/2024,Customer_79,TCK102195,Complaint,176,1345,3388,Good
17/4/2024,Customer_161,TCK102644,Complaint,20,292,1255,Bad
17/4/2024,Customer_775,TCK104323,Complaint,210,1065,4143,Bad
17/4/2024,Customer_708,TCK102143,Billing,12,607,2939,Good
18/4/2024,Customer_717,TCK103419,Service Request,10,164,159,Good
18/4/2024,Customer_776,TCK100584,Technical,88,1280,1959,Good
18/4/2024,Customer_664,TCK104185,Account,55,1096,3203,Good
18/4/2024,Customer_658,TCK104517,General Inquiry,191,619,681,Good
18/4/2024,Customer_293,TCK102730,Service Request,154,987,879,Good
18/4/2024,Customer_13,TCK100909,Technical,50,911,2115,Good
18/4/2024,Customer_719,TCK104043,General Inquiry,116,961,607,Good
18/4/2024,Customer_56,TCK103433,Technical,105,1293,3721,Bad
18/4/2024,Customer_602,TCK102979,Technical,180,963,3619,Good
18/4/2024,Customer_758,TCK103256,General Inquiry,5,289,728,Good
18/4/2024,Customer_340,TCK101303,Service Request,50,353,598,Bad
18/4/2024,Customer_229,TCK104057,Complaint,75,567,488,Good
19/4/2024,Customer_83,TCK102361,Account,218,681,1662,Bad
20/4/2024,Customer_761,TCK103448,Service Request,224,290,234,Bad
20/4/2024,Customer_502,TCK101830,Billing,58,1053,1805,Bad
20/4/2024,Customer_575,TCK102649,Service Request,34,333,4015,Good
20/4/2024,Customer_19,TCK100913,Technical,117,387,2282,Good
20/4/2024,Customer_443,TCK100814,Technical,236,754,1535,Bad
20/4/2024,Customer_66,TCK103600,Complaint,128,514,3026,Good
20/4/2024,Customer_556,TCK100911,Complaint,105,75,2819,Good
20/4/2024,Customer_437,TCK104400,Account,131,1177,699,Bad
20/4/2024,Customer_216,TCK103771,Billing,166,1387,1651,Bad
20/4/2024,Customer_372,TCK104146,Billing,173,1208,250,Good
21/4/2024,Customer_164,TCK102885,Technical,41,365,848,Good
21/4/2024,Customer_661,TCK100293,General Inquiry,60,1048,3248,Good
21/4/2024,Customer_746,TCK102670,Billing,13,1163,980,Good
21/4/2024,Customer_104,TCK104116,Service Request,231,887,4117,Bad
21/4/2024,Customer_647,TCK104062,Service Request,226,83,1602,Good
22/4/2024,Customer_688,TCK100210,Billing,20,226,2862,Good
22/4/2024,Customer_675,TCK100205,Complaint,230,449,2156,Good
22/4/2024,Customer_279,TCK103284,Billing,219,337,3014,Bad
22/4/2024,Customer_392,TCK100197,Complaint,214,1421,3894,Bad
22/4/2024,Customer_155,TCK101640,Complaint,199,1326,833,Good
22/4/2024,Customer_503,TCK102746,Billing,16,1250,1379,Good
22/4/2024,Customer_531,TCK102592,General Inquiry,56,977,3535,Good
22/4/2024,Customer_610,TCK100975,Technical,93,1409,4316,Good
22/4/2024,Customer_677,TCK104240,Complaint,95,590,397,Good
22/4/2024,Customer_341,TCK101209,General Inquiry,50,460,3103,Good
22/4/2024,Customer_358,TCK103545,General Inquiry,127,125,2464,Good
22/4/2024,Customer_618,TCK102741,Billing,176,174,2834,Good
22/4/2024,Customer_711,TCK101348,Technical,136,742,819,Bad
23/4/2024,Customer_658,TCK104020,Technical,89,845,3770,Bad
23/4/2024,Customer_74,TCK102026,General Inquiry,85,165,1856,Good
23/4/2024,Customer_440,TCK102311,Service Request,212,260,2255,Bad
23/4/2024,Customer_377,TCK101584,Billing,188,855,3550,Bad
23/4/2024,Customer_4,TCK101210,Service Request,130,176,1055,Good
23/4/2024,Customer_52,TCK103522,Complaint,228,578,1807,Good
24/4/2024,Customer_355,TCK101590,Complaint,196,829,136,Good
24/4/2024,Customer_380,TCK104563,Service Request,80,1225,3262,Good
24/4/2024,Customer_578,TCK101287,Billing,174,1318,3366,Good
24/4/2024,Customer_199,TCK103070,Service Request,156,957,4115,Good
24/4/2024,Customer_191,TCK100522,Account,227,987,1400,Bad
25/4/2024,Customer_8,TCK100357,Account,100,76,3688,Good
25/4/2024,Customer_70,TCK103511,Billing,122,1376,2307,Good
25/4/2024,Customer_528,TCK102264,Service Request,198,452,3620,Good
25/4/2024,Customer_367,TCK101803,Service Request,99,1336,281,Good
25/4/2024,Customer_716,TCK104015,Service Request,225,331,3907,Good
