date,year,month,submitter,ticket_id,ticket_category,first_response_time_minutes,first_resolution_time_minutes,full_resolution_time_minutes,satisfaction_score,isfcr
18/2/2024,2024,February,Customer_652,TCK102781,Technical,122,394,3382,Good,FALSE
18/2/2024,2024,February,Customer_766,TCK103319,Account,226,1052,3006,Good,FALSE
18/2/2024,2024,February,Customer_300,TCK101175,Account,108,232,863,Good,FALSE
19/2/2024,2024,February,Customer_447,TCK102180,Account,206,1100,2491,Good,FALSE
19/2/2024,2024,February,Customer_157,TCK103920,Complaint,10,108,4102,Good,FALSE
19/2/2024,2024,February,Customer_692,TCK104256,Billing,72,505,2895,Good,FALSE
19/2/2024,2024,February,Customer_19,TCK102769,Account,150,437,786,Good,FALSE
20/2/2024,2024,February,Customer_195,TCK101234,Account,155,569,1454,Bad,FALSE
20/2/2024,2024,February,Customer_180,TCK101123,Service Request,175,168,191,Good,FALSE
20/2/2024,2024,February,Customer_523,TCK100399,Complaint,209,219,3594,Good,FALSE
20/2/2024,2024,February,Customer_383,TCK102116,Account,167,145,2496,Good,FALSE
20/2/2024,2024,February,Customer_438,TCK100830,Technical,68,798,1277,Good,FALSE
20/2/2024,2024,February,Customer_162,TCK100755,Technical,135,1376,365,Good,FALSE
21/2/2024,2024,February,Customer_86,TCK104502,Account,180,389,402,Good,FALSE
22/2/2024,2024,February,Customer_236,TCK100416,Service Request,192,1242,982,Good,FALSE
22/2/2024,2024,February,Customer_151,TCK102037,Service Request,149,819,4187,Good,FALSE
22/2/2024,2024,February,Customer_763,TCK103761,Service Request,233,116,286,Good,FALSE
22/2/2024,2024,February,Customer_387,TCK103639,Technical,69,1324,2628,Good,FALSE
22/2/2024,2024,February,Customer_51,TCK103618,Account,117,210,1523,Good,FALSE
22/2/2024,2024,February,Customer_237,TCK100809,Technical,100,1048,4319,Bad,FALSE
22/2/2024,2024,February,Customer_77,TCK100220,Complaint,2,1075,3549,Good,FALSE
22/2/2024,2024,February,Customer_572,TCK100089,Service Request,224,83,3344,Good,FALSE
22/2/2024,2024,February,Customer_322,TCK101274,Account,92,585,616,Good,FALSE
23/2/2024,2024,February,Customer_276,TCK100282,Account,180,1374,3269,Bad,FALSE
23/2/2024,2024,February,Customer_628,TCK100773,Service Request,86,33,1164,Good,FALSE
23/2/2024,2024,February,Customer_296,TCK101230,Billing,211,1361,1779,Good,FALSE
23/2/2024,2024,February,Customer_618,TCK101535,Service Request,208,1351,3844,Good,FALSE
23/2/2024,2024,February,Customer_84,TCK100412,Account,13,1393,583,Good,FALSE
23/2/2024,2024,February,Customer_445,TCK104376,Service Request,223,223,2445,Bad,FALSE
23/2/2024,2024,February,Customer_368,TCK103757,Billing,61,888,3361,Good,FALSE
24/2/2024,2024,February,Customer_215,TCK103801,Account,27,455,4307,Bad,FALSE
24/2/2024,2024,February,Customer_721,TCK101215,Technical,47,1183,3388,Good,FALSE
24/2/2024,2024,February,Customer_618,TCK101221,Service Request,212,137,4130,Bad,FALSE
24/2/2024,2024,February,Customer_401,TCK101353,Billing,119,353,3569,Good,FALSE
24/2/2024,2024,February,Customer_619,TCK102717,General Inquiry,105,679,2969,Good,FALSE
24/2/2024,2024,February,Customer_157,TCK102279,Service Request,210,851,223,Good,FALSE
25/2/2024,2024,February,Customer_694,TCK100853,Billing,196,21,298,Good,FALSE
25/2/2024,2024,February,Customer_653,TCK100868,Billing,140,563,705,Bad,FALSE
25/2/2024,2024,February,Customer_61,TCK102401,Account,179,412,866,Good,FALSE
26/2/2024,2024,February,Customer_161,TCK102886,Complaint,14,263,2707,Bad,FALSE
26/2/2024,2024,February,Customer_688,TCK103539,Billing,31,788,4217,Good,FALSE
26/2/2024,2024,February,Customer_246,TCK102705,Complaint,26,584,466,Good,FALSE
27/2/2024,2024,February,Customer_86,TCK100434,Complaint,157,1408,1368,Good,FALSE
27/2/2024,2024,February,Customer_72,TCK100642,Technical,88,525,38,Good,FALSE
27/2/2024,2024,February,Customer_597,TCK104021,General Inquiry,32,458,706,Good,FALSE
27/2/2024,2024,February,Customer_471,TCK100441,Technical,73,873,3877,Good,FALSE
27/2/2024,2024,February,Customer_733,TCK100658,Technical,221,1310,3683,Good,FALSE
27/2/2024,2024,February,Customer_130,TCK102254,Account,173,1231,194,Good,FALSE
27/2/2024,2024,February,Customer_589,TCK102920,Billing,58,810,2868,Good,FALSE
28/2/2024,2024,February,Customer_85,TCK101867,Billing,24,621,3730,Good,FALSE
28/2/2024,2024,February,Customer_188,TCK103823,Complaint,159,1277,3512,Good,FALSE
28/2/2024,2024,February,Customer_533,TCK104253,Account,53,360,2395,Good,FALSE
28/2/2024,2024,February,Customer_401,TCK104340,Service Request,38,486,1345,Good,FALSE
28/2/2024,2024,February,Customer_191,TCK101981,Billing,232,235,1899,Bad,FALSE
28/2/2024,2024,February,Customer_646,TCK103415,General Inquiry,223,239,3246,Good,FALSE
28/2/2024,2024,February,Customer_236,TCK103646,Complaint,59,1222,1584,Good,FALSE
28/2/2024,2024,February,Customer_93,TCK100032,Billing,8,779,4179,Good,FALSE
28/2/2024,2024,February,Customer_688,TCK101283,Service Request,175,767,3719,Good,FALSE
29/2/2024,2024,February,Customer_387,TCK102725,Billing,81,1284,295,Good,FALSE
29/2/2024,2024,February,Customer_569,TCK102390,Account,44,1271,2133,Good,FALSE
29/2/2024,2024,February,Customer_415,TCK102184,Technical,184,1339,1022,Good,FALSE
29/2/2024,2024,February,Customer_195,TCK101733,Billing,178,1115,4188,Good,FALSE
1/3/2024,2024,March,Customer_717,TCK100828,Technical,72,428,3268,Bad,FALSE
1/3/2024,2024,March,Customer_211,TCK104500,Technical,84,508,2729,Good,FALSE
1/3/2024,2024,March,Customer_26,TCK104410,Account,226,864,1515,Good,FALSE
1/3/2024,2024,March,Customer_291,TCK101378,Billing,38,385,1528,Good,FALSE
1/3/2024,2024,March,Customer_429,TCK101507,General Inquiry,23,1130,1280,Good,FALSE
2/3/2024,2024,March,Customer_349,TCK100552,Complaint,215,1421,790,Good,FALSE
2/3/2024,2024,March,Customer_217,TCK101546,General Inquiry,206,699,3446,Good,FALSE
2/3/2024,2024,March,Customer_54,TCK101515,Account,173,1109,1909,Good,FALSE
2/3/2024,2024,March,Customer_325,TCK103139,Technical,70,1195,3846,Good,FALSE
3/3/2024,2024,March,Customer_517,TCK101170,Billing,1,1430,4240,Good,FALSE
3/3/2024,2024,March,Customer_469,TCK103105,Service Request,214,613,2673,Good,FALSE
3/3/2024,2024,March,Customer_434,TCK102427,Complaint,98,75,3294,Good,FALSE
3/3/2024,2024,March,Customer_749,TCK100729,Service Request,206,50,3411,Good,FALSE
3/3/2024,2024,March,Customer_541,TCK104461,General Inquiry,199,338,2151,Bad,FALSE
3/3/2024,2024,March,Customer_490,TCK101183,Complaint,215,435,1088,Bad,FALSE
3/3/2024,2024,March,Customer_317,TCK100103,Service Request,156,377,1273,Good,FALSE
3/3/2024,2024,March,Customer_235,TCK103344,Billing,212,757,2865,Good,FALSE
4/3/2024,2024,March,Customer_84,TCK103465,Service Request,168,352,2935,Bad,FALSE
4/3/2024,2024,March,Customer_134,TCK101765,Technical,6,582,2584,Good,FALSE
5/3/2024,2024,March,Customer_184,TCK100723,Complaint,13,388,3552,Bad,FALSE
5/3/2024,2024,March,Customer_578,TCK103747,Billing,52,315,2876,Good,FALSE
5/3/2024,2024,March,Customer_97,TCK102452,Account,116,1133,3231,Good,FALSE
5/3/2024,2024,March,Customer_256,TCK100097,Technical,218,1167,2285,Good,FALSE
5/3/2024,2024,March,Customer_725,TCK103160,Service Request,92,210,4037,Bad,FALSE
5/3/2024,2024,March,Customer_605,TCK104345,Service Request,129,201,3915,Good,FALSE
5/3/2024,2024,March,Customer_543,TCK104188,Service Request,37,1204,2462,Good,FALSE
5/3/2024,2024,March,Customer_681,TCK103551,Account,20,673,3962,Good,FALSE
5/3/2024,2024,March,Customer_15,TCK102075,Complaint,45,1109,3809,Bad,FALSE
6/3/2024,2024,March,Customer_425,TCK103041,Complaint,2,1428,4158,Bad,FALSE
6/3/2024,2024,March,Customer_64,TCK103587,Complaint,10,257,3013,Good,FALSE
6/3/2024,2024,March,Customer_639,TCK102923,Account,209,839,778,Good,FALSE
6/3/2024,2024,March,Customer_225,TCK101929,Billing,25,24,1288,Good,FALSE
6/3/2024,2024,March,Customer_525,TCK102887,Account,133,736,577,Good,FALSE
6/3/2024,2024,March,Customer_578,TCK102669,Technical,179,675,2179,Good,FALSE
7/3/2024,2024,March,Customer_442,TCK102252,Technical,177,288,2206,Good,FALSE
7/3/2024,2024,March,Customer_763,TCK102344,Service Request,95,769,335,Good,FALSE
7/3/2024,2024,March,Customer_526,TCK100907,Billing,121,251,362,Bad,FALSE
8/3/2024,2024,March,Customer_188,TCK103868,Technical,187,1267,1366,Good,FALSE
8/3/2024,2024,March,Customer_19,TCK103128,General Inquiry,61,1179,3294,Good,FALSE
8/3/2024,2024,March,Customer_73,TCK104360,Complaint,164,318,2855,Good,FALSE
8/3/2024,2024,March,Customer_797,TCK102909,Service Request,17,633,1069,Good,FALSE
8/3/2024,2024,March,Customer_277,TCK103421,Complaint,70,971,979,Good,FALSE
9/3/2024,2024,March,Customer_536,TCK103422,Billing,151,1215,4026,Bad,FALSE
9/3/2024,2024,March,Customer_556,TCK101357,Account,141,1168,1903,Bad,FALSE
9/3/2024,2024,March,Customer_2,TCK104251,Complaint,168,487,2732,Bad,FALSE
9/3/2024,2024,March,Customer_192,TCK100807,General Inquiry,144,1160,2155,Good,FALSE
9/3/2024,2024,March,Customer_198,TCK104406,General Inquiry,1,173,174,Good,FALSE
9/3/2024,2024,March,Customer_490,TCK100465,Billing,40,1363,2195,Bad,FALSE
9/3/2024,2024,March,Customer_460,TCK104490,Account,226,608,1231,Good,FALSE
9/3/2024,2024,March,Customer_717,TCK100573,Billing,133,969,3093,Bad,FALSE
9/3/2024,2024,March,Customer_206,TCK102039,Account,236,551,2879,Bad,FALSE
9/3/2024,2024,March,Customer_283,TCK101096,Account,116,924,2777,Good,FALSE
10/3/2024,2024,March,Customer_340,TCK102239,Service Request,73,515,762,Good,FALSE
10/3/2024,2024,March,Customer_417,TCK100626,Technical,66,447,930,Bad,FALSE
10/3/2024,2024,March,Customer_512,TCK102688,General Inquiry,83,247,2691,Good,FALSE
10/3/2024,2024,March,Customer_248,TCK102830,Technical,196,578,3018,Good,FALSE
12/3/2024,2024,March,Customer_40,TCK102947,Complaint,227,1085,2327,Good,FALSE
12/3/2024,2024,March,Customer_71,TCK100003,Complaint,219,1397,1889,Good,FALSE
12/3/2024,2024,March,Customer_368,TCK100764,Complaint,208,357,2382,Good,FALSE
12/3/2024,2024,March,Customer_530,TCK101768,Billing,9,900,1797,Bad,FALSE
13/3/2024,2024,March,Customer_613,TCK100847,General Inquiry,132,572,1968,Bad,FALSE
13/3/2024,2024,March,Customer_398,TCK103334,Billing,216,897,937,Good,FALSE
13/3/2024,2024,March,Customer_174,TCK104172,Billing,83,987,2596,Bad,FALSE
13/3/2024,2024,March,Customer_568,TCK102236,Complaint,151,1057,4248,Good,FALSE
13/3/2024,2024,March,Customer_338,TCK104436,Service Request,236,436,3943,Good,FALSE
13/3/2024,2024,March,Customer_750,TCK101818,Account,133,1209,285,Bad,FALSE
13/3/2024,2024,March,Customer_435,TCK102347,Account,38,1367,994,Bad,FALSE
13/3/2024,2024,March,Customer_613,TCK104367,Technical,238,1397,922,Good,FALSE
13/3/2024,2024,March,Customer_708,TCK103106,Service Request,81,943,3273,Good,FALSE
13/3/2024,2024,March,Customer_21,TCK104388,Billing,58,1179,2879,Good,FALSE
13/3/2024,2024,March,Customer_83,TCK101372,Account,69,443,1527,Bad,FALSE
13/3/2024,2024,March,Customer_663,TCK104333,Account,208,1235,3529,Good,FALSE
14/3/2024,2024,March,Customer_722,TCK100598,General Inquiry,24,82,3090,Good,FALSE
14/3/2024,2024,March,Customer_2,TCK102782,Complaint,62,828,351,Good,FALSE
14/3/2024,2024,March,Customer_580,TCK103972,Account,63,357,4070,Bad,FALSE
14/3/2024,2024,March,Customer_189,TCK103628,Billing,233,210,3997,Good,FALSE
15/3/2024,2024,March,Customer_653,TCK101152,Complaint,17,30,257,Good,FALSE
15/3/2024,2024,March,Customer_330,TCK101704,Billing,72,121,3855,Good,FALSE
15/3/2024,2024,March,Customer_556,TCK103389,Service Request,179,700,95,Good,FALSE
15/3/2024,2024,March,Customer_159,TCK103347,Billing,119,449,4005,Bad,FALSE
15/3/2024,2024,March,Customer_257,TCK103654,Account,77,219,2452,Good,FALSE
15/3/2024,2024,March,Customer_302,TCK100782,Service Request,101,1253,269,Good,FALSE
15/3/2024,2024,March,Customer_792,TCK100953,Billing,43,96,114,Good,FALSE
15/3/2024,2024,March,Customer_154,TCK103575,Billing,156,811,2122,Good,FALSE
15/3/2024,2024,March,Customer_521,TCK103031,Billing,212,892,631,Bad,FALSE
15/3/2024,2024,March,Customer_516,TCK102761,Billing,214,1227,1082,Bad,FALSE
15/3/2024,2024,March,Customer_451,TCK100528,Service Request,67,912,1056,Good,FALSE
15/3/2024,2024,March,Customer_622,TCK101306,Billing,189,937,2139,Good,FALSE
16/3/2024,2024,March,Customer_67,TCK104527,Complaint,116,1298,3552,Good,FALSE
16/3/2024,2024,March,Customer_9,TCK102731,Billing,130,1385,3766,Bad,FALSE
16/3/2024,2024,March,Customer_755,TCK104183,Technical,14,342,2577,Bad,FALSE
16/3/2024,2024,March,Customer_355,TCK100457,Technical,191,1290,3950,Bad,FALSE
16/3/2024,2024,March,Customer_217,TCK102076,Account,130,961,650,Good,FALSE
16/3/2024,2024,March,Customer_383,TCK100564,Technical,196,701,976,Good,FALSE
16/3/2024,2024,March,Customer_262,TCK103187,General Inquiry,149,135,3849,Good,FALSE
17/3/2024,2024,March,Customer_701,TCK102209,Account,170,1302,4063,Bad,FALSE
17/3/2024,2024,March,Customer_52,TCK103414,Account,218,927,1347,Good,FALSE
18/3/2024,2024,March,Customer_316,TCK101241,Service Request,156,119,1510,Good,FALSE
18/3/2024,2024,March,Customer_225,TCK101025,Service Request,185,326,3309,Good,FALSE
18/3/2024,2024,March,Customer_437,TCK104198,Complaint,105,892,3557,Good,FALSE
18/3/2024,2024,March,Customer_769,TCK102759,Complaint,203,472,2474,Good,FALSE
18/3/2024,2024,March,Customer_278,TCK100845,Complaint,76,1098,881,Good,FALSE
18/3/2024,2024,March,Customer_556,TCK100752,General Inquiry,104,615,2404,Good,FALSE
18/3/2024,2024,March,Customer_429,TCK100873,Account,75,189,3678,Good,FALSE
19/3/2024,2024,March,Customer_595,TCK103833,General Inquiry,235,86,2582,Good,FALSE
19/3/2024,2024,March,Customer_554,TCK102373,Complaint,46,923,3751,Bad,FALSE
19/3/2024,2024,March,Customer_693,TCK104349,Technical,40,1191,1397,Good,FALSE
19/3/2024,2024,March,Customer_682,TCK102504,Billing,41,126,1705,Good,FALSE
19/3/2024,2024,March,Customer_250,TCK102914,Complaint,173,1364,2788,Good,FALSE
19/3/2024,2024,March,Customer_179,TCK101690,Account,197,28,1508,Good,FALSE
20/3/2024,2024,March,Customer_342,TCK100664,Service Request,76,1248,3544,Good,FALSE
20/3/2024,2024,March,Customer_535,TCK102412,Account,30,402,1443,Good,FALSE
21/3/2024,2024,March,Customer_138,TCK100800,Billing,197,913,1042,Good,FALSE
21/3/2024,2024,March,Customer_120,TCK100208,Service Request,54,1307,3990,Bad,FALSE
21/3/2024,2024,March,Customer_58,TCK101405,Service Request,229,1405,2775,Good,FALSE
21/3/2024,2024,March,Customer_129,TCK104153,Complaint,167,944,3513,Good,FALSE
21/3/2024,2024,March,Customer_27,TCK103311,Complaint,184,224,2302,Good,FALSE
21/3/2024,2024,March,Customer_185,TCK100064,Account,128,1120,3192,Good,FALSE
22/3/2024,2024,March,Customer_19,TCK101629,Technical,194,1274,459,Good,FALSE
22/3/2024,2024,March,Customer_523,TCK104018,Technical,28,549,719,Bad,FALSE
22/3/2024,2024,March,Customer_237,TCK101261,Billing,148,537,2442,Good,FALSE
22/3/2024,2024,March,Customer_794,TCK102847,General Inquiry,127,135,1362,Good,FALSE
22/3/2024,2024,March,Customer_711,TCK103503,Complaint,211,474,141,Bad,FALSE
22/3/2024,2024,March,Customer_16,TCK104296,Technical,217,28,2483,Bad,FALSE
23/3/2024,2024,March,Customer_731,TCK104364,Billing,57,326,3430,Good,FALSE
23/3/2024,2024,March,Customer_707,TCK103096,Complaint,222,1116,4053,Good,FALSE
23/3/2024,2024,March,Customer_179,TCK103583,Technical,29,1104,2868,Good,FALSE
23/3/2024,2024,March,Customer_248,TCK103682,Service Request,96,633,3983,Good,FALSE
23/3/2024,2024,March,Customer_538,TCK102404,Billing,186,80,1427,Good,FALSE
23/3/2024,2024,March,Customer_460,TCK100749,Complaint,51,233,1535,Bad,FALSE
24/3/2024,2024,March,Customer_699,TCK101835,Technical,212,1222,2522,Good,FALSE
24/3/2024,2024,March,Customer_321,TCK103300,Service Request,9,815,2781,Bad,FALSE
24/3/2024,2024,March,Customer_589,TCK101176,Billing,161,802,2220,Good,FALSE
24/3/2024,2024,March,Customer_168,TCK101925,Service Request,83,243,3197,Good,FALSE
24/3/2024,2024,March,Customer_731,TCK102153,Account,238,222,346,Good,FALSE
24/3/2024,2024,March,Customer_663,TCK101828,Complaint,1,741,2521,Good,FALSE
24/3/2024,2024,March,Customer_123,TCK101707,General Inquiry,222,401,2752,Good,FALSE
24/3/2024,2024,March,Customer_611,TCK103283,Account,194,922,886,Good,FALSE
24/3/2024,2024,March,Customer_294,TCK101717,General Inquiry,29,562,2471,Bad,FALSE
24/3/2024,2024,March,Customer_439,TCK102300,General Inquiry,145,901,1475,Good,FALSE
24/3/2024,2024,March,Customer_454,TCK104267,Complaint,143,319,3158,Bad,FALSE
24/3/2024,2024,March,Customer_167,TCK104054,Technical,15,80,3111,Good,FALSE
25/3/2024,2024,March,Customer_361,TCK101254,General Inquiry,59,822,554,Bad,FALSE
25/3/2024,2024,March,Customer_232,TCK102089,Billing,202,1372,2245,Good,FALSE
25/3/2024,2024,March,Customer_72,TCK104100,Complaint,186,939,3533,Bad,FALSE
25/3/2024,2024,March,Customer_693,TCK100751,Technical,1,1353,697,Bad,FALSE
26/3/2024,2024,March,Customer_145,TCK100461,Complaint,86,272,2309,Good,FALSE
26/3/2024,2024,March,Customer_300,TCK100156,Service Request,137,1182,320,Good,FALSE
26/3/2024,2024,March,Customer_279,TCK102893,Technical,203,1316,451,Good,FALSE
26/3/2024,2024,March,Customer_432,TCK101794,Technical,13,414,3541,Good,FALSE
26/3/2024,2024,March,Customer_386,TCK103968,Account,217,1302,1232,Bad,FALSE
26/3/2024,2024,March,Customer_485,TCK102018,Complaint,214,793,665,Good,FALSE
26/3/2024,2024,March,Customer_532,TCK100897,Technical,124,1029,3678,Good,FALSE
26/3/2024,2024,March,Customer_276,TCK101424,Technical,219,864,3040,Bad,FALSE
27/3/2024,2024,March,Customer_527,TCK102510,Account,69,84,1476,Good,FALSE
27/3/2024,2024,March,Customer_372,TCK103195,Billing,215,827,2210,Bad,FALSE
27/3/2024,2024,March,Customer_4,TCK103409,General Inquiry,6,1072,2161,Good,FALSE
27/3/2024,2024,March,Customer_494,TCK102515,Service Request,239,596,4092,Good,FALSE
27/3/2024,2024,March,Customer_214,TCK104525,Complaint,77,19,1710,Good,FALSE
27/3/2024,2024,March,Customer_127,TCK101846,Service Request,54,216,4251,Bad,FALSE
27/3/2024,2024,March,Customer_181,TCK101220,Complaint,120,702,3454,Bad,FALSE
28/3/2024,2024,March,Customer_232,TCK101785,Technical,130,483,2511,Good,FALSE
28/3/2024,2024,March,Customer_464,TCK102628,Billing,154,481,2357,Good,FALSE
28/3/2024,2024,March,Customer_678,TCK103666,Technical,199,1123,629,Good,FALSE
28/3/2024,2024,March,Customer_791,TCK104472,Account,151,1079,762,Good,FALSE
28/3/2024,2024,March,Customer_604,TCK104155,Billing,24,855,508,Bad,FALSE
28/3/2024,2024,March,Customer_193,TCK100012,Service Request,22,1262,3234,Good,FALSE
28/3/2024,2024,March,Customer_656,TCK101240,Account,28,1156,4304,Good,FALSE
29/3/2024,2024,March,Customer_414,TCK103121,Billing,186,1329,1216,Good,FALSE
29/3/2024,2024,March,Customer_112,TCK101413,General Inquiry,54,1284,2237,Good,FALSE
29/3/2024,2024,March,Customer_756,TCK104219,Complaint,199,1137,144,Good,FALSE
29/3/2024,2024,March,Customer_183,TCK102048,Billing,225,597,1825,Good,FALSE
29/3/2024,2024,March,Customer_330,TCK101552,Billing,71,403,760,Bad,FALSE
29/3/2024,2024,March,Customer_714,TCK101031,General Inquiry,140,1014,574,Good,FALSE
30/3/2024,2024,March,Customer_434,TCK103852,Billing,37,10,558,Good,FALSE
30/3/2024,2024,March,Customer_58,TCK100696,Service Request,211,997,961,Good,FALSE
30/3/2024,2024,March,Customer_495,TCK101808,Account,218,615,3987,Good,FALSE
30/3/2024,2024,March,Customer_327,TCK102137,Complaint,174,542,3516,Good,FALSE
30/3/2024,2024,March,Customer_62,TCK103932,Technical,155,1281,837,Good,FALSE
30/3/2024,2024,March,Customer_793,TCK100518,General Inquiry,175,292,3495,Good,FALSE
30/3/2024,2024,March,Customer_663,TCK100979,General Inquiry,16,1059,3696,Bad,FALSE
